id	num
SoyZH13_15G119200	1232
SoyZH13_15G065200	1233
SoyZH13_15G068700	1233
SoyZH13_15G037900	1234
SoyZH13_15G068701	1234
SoyZH13_15G079203	1234
SoyZH13_15G081500	1234
SoyZH13_15G040302	1235
SoyZH13_15G048400	1235
SoyZH13_15G196700	1235
SoyZH13_15G072300	1236
SoyZH13_15G084800	1236
SoyZH13_15G048502	1237
SoyZH13_15G097900	1237
SoyZH13_15G181603	1237
SoyZH13_snoRNA_1285	1237
SoyZH13_15G124500	1238
SoyZH13_snoRNA_1321	1238
SoyZH13_15G012600	1239
SoyZH13_15G132600	1239
SoyZH13_15G024200	1240
SoyZH13_15G072800	1240
SoyZH13_15G110500	1240
SoyZH13_15G117300	1240
SoyZH13_15G124602	1241
SoyZH13_15G084700	1242
SoyZH13_15G085000	1243
SoyZH13_15G166501	1243
SoyZH13_15G012300	1244
SoyZH13_15G038400	1245
SoyZH13_15G096700	1245
SoyZH13_15G109100	1245
SoyZH13_15G113200	1245
SoyZH13_15G053700	1246
SoyZH13_15G072700	1246
SoyZH13_15G190800	1246
SoyZH13_15G080900	1247
SoyZH13_15G086100	1248
SoyZH13_15G109300	1248
SoyZH13_15G135300	1248
SoyZH13_15G009800	1249
SoyZH13_15G196203	1249
SoyZH13_15G087000	1250
SoyZH13_15G112900	1250
SoyZH13_15G052500	1251
SoyZH13_15G081700	1251
SoyZH13_15G125100	1251
SoyZH13_15G038000	1252
SoyZH13_15G077901	1252
SoyZH13_15G080000	1252
SoyZH13_15G086200	1253
SoyZH13_15G056100	1254
SoyZH13_15G085300	1254
SoyZH13_15G124000	1255
SoyZH13_15G117400	1256
SoyZH13_15G121100	1257
SoyZH13_15G008001	1258
SoyZH13_15G067400	1258
SoyZH13_15G079900	1258
SoyZH13_15G196200	1258
SoyZH13_15G055701	1260
SoyZH13_15G075900	1260
SoyZH13_15G049300	1261
SoyZH13_15G079205	1261
SoyZH13_15G053400	1262
SoyZH13_15G056300	1262
SoyZH13_15G124603	1262
SoyZH13_15G013400	1264
SoyZH13_15G117101	1264
SoyZH13_15G008100	1265
SoyZH13_15G204100	1265
SoyZH13_15G065500	1266
SoyZH13_15G077902	1267
SoyZH13_15G041400	1268
SoyZH13_15G086900	1269
SoyZH13_15G108100	1269
SoyZH13_15G116900	1269
SoyZH13_15G196900	1269
SoyZH13_15G119300	1270
SoyZH13_15G134700	1270
SoyZH13_tRNA_0557	1270
SoyZH13_15G038101	1271
SoyZH13_15G094700	1271
SoyZH13_15G053600	1272
SoyZH13_15G194600	1272
SoyZH13_tRNA_0583	1272
SoyZH13_15G039300	1273
SoyZH13_15G072200	1273
SoyZH13_15G040000	1274
SoyZH13_15G084500	1274
SoyZH13_15G109200	1274
SoyZH13_15G081400	1275
SoyZH13_15G081800	1275
SoyZH13_15G167300	1275
SoyZH13_15G051100	1276
SoyZH13_15G071400	1276
SoyZH13_15G134901	1276
SoyZH13_15G055800	1277
SoyZH13_15G075300	1278
SoyZH13_15G079202	1278
SoyZH13_15G084900	1278
SoyZH13_15G097000	1278
SoyZH13_15G110300	1278
SoyZH13_15G121300	1278
SoyZH13_15G065300	1279
SoyZH13_15G079201	1279
SoyZH13_15G133000	1279
SoyZH13_15G135400	1279
SoyZH13_15G108500	1280
SoyZH13_15G111000	1280
SoyZH13_15G022701	1281
SoyZH13_15G069900	1281
SoyZH13_15G084300	1281
SoyZH13_15G110600	1281
SoyZH13_15G122300	1281
SoyZH13_15G038300	1282
SoyZH13_15G071700	1283
SoyZH13_15G081100	1283
SoyZH13_15G010100	1284
SoyZH13_15G097500	1284
SoyZH13_15G109400	1284
SoyZH13_15G120900	1284
SoyZH13_15G057800	1285
SoyZH13_15G109500	1285
SoyZH13_15G143800	1285
SoyZH13_15G132701	1286
SoyZH13_15G189901	1286
SoyZH13_15G010200	1289
SoyZH13_15G196204	1289
SoyZH13_15G071800	1291
SoyZH13_15G109000	1292
SoyZH13_15G201600	1292
SoyZH13_tRNA_0573	1292
SoyZH13_15G121501	1293
SoyZH13_15G181000	1293
SoyZH13_15G013900	1294
SoyZH13_15G039302	1295
SoyZH13_15G019300	1296
SoyZH13_15G028300	1296
SoyZH13_15G049200	1296
SoyZH13_15G101600	1296
SoyZH13_15G040300	1297
SoyZH13_15G079100	1298
SoyZH13_15G195801	1298
SoyZH13_15G069100	1299
SoyZH13_15G086000	1299
SoyZH13_15G102000	1299
SoyZH13_15G121500	1299
SoyZH13_15G053300	1300
SoyZH13_15G079200	1300
SoyZH13_15G081000	1300
SoyZH13_15G134600	1300
SoyZH13_15G147700	1300
SoyZH13_15G121000	1301
SoyZH13_15G011500	1302
SoyZH13_15G075400	1302
SoyZH13_snoRNA_1312	1302
SoyZH13_15G096200	1303
SoyZH13_15G072500	1304
SoyZH13_15G095200	1304
SoyZH13_15G096500	1304
SoyZH13_15G192400	1304
SoyZH13_15G201500	1304
SoyZH13_15G018600	1305
SoyZH13_15G028200	1305
SoyZH13_15G048501	1305
SoyZH13_tRNA_0574	1305
SoyZH13_15G048300	1306
SoyZH13_15G084600	1306
SoyZH13_15G096400	1306
SoyZH13_15G078700	1307
SoyZH13_15G108400	1307
SoyZH13_15G117100	1307
SoyZH13_15G126400	1307
SoyZH13_15G019100	1308
SoyZH13_15G038100	1308
SoyZH13_15G189900	1308
SoyZH13_15G190700	1308
SoyZH13_15G225001	1308
SoyZH13_15G004600	1310
SoyZH13_15G055900	1310
SoyZH13_15G108000	1310
SoyZH13_snoRNA_1359	1310
SoyZH13_15G069700	1311
SoyZH13_15G079700	1311
SoyZH13_15G206805	1311
SoyZH13_15G131400	1312
SoyZH13_15G131900	1312
SoyZH13_15G147900	1312
SoyZH13_15G048500	1314
SoyZH13_15G078200	1314
SoyZH13_15G120800	1314
SoyZH13_tRNA_0554	1314
SoyZH13_15G009401	1315
SoyZH13_15G110700	1315
SoyZH13_15G121400	1315
SoyZH13_15G008700	1316
SoyZH13_15G071500	1316
SoyZH13_15G081200	1316
SoyZH13_15G125300	1316
SoyZH13_15G131300	1316
SoyZH13_15G132000	1316
SoyZH13_15G010900	1317
SoyZH13_15G049600	1317
SoyZH13_15G082900	1317
SoyZH13_15G121200	1317
SoyZH13_15G094800	1318
SoyZH13_snoRNA_1324	1318
SoyZH13_15G039700	1319
SoyZH13_15G194200	1319
SoyZH13_15G195800	1319
SoyZH13_15G147602	1320
SoyZH13_15G148200	1320
SoyZH13_15G200500	1320
SoyZH13_snoRNA_1313	1320
SoyZH13_15G085900	1321
SoyZH13_tRNA_0585	1321
SoyZH13_15G070000	1322
SoyZH13_15G097400	1323
SoyZH13_15G109600	1323
SoyZH13_15G124900	1324
SoyZH13_15G126200	1324
SoyZH13_15G049500	1325
SoyZH13_15G077903	1325
SoyZH13_15G095300	1325
SoyZH13_15G126900	1325
SoyZH13_15G019601	1326
SoyZH13_15G022900	1326
SoyZH13_15G069300	1326
SoyZH13_15G133300	1326
SoyZH13_15G195700	1326
SoyZH13_15G008800	1327
SoyZH13_15G023900	1327
SoyZH13_15G134902	1327
SoyZH13_15G194601	1327
SoyZH13_15G009500	1328
SoyZH13_15G120600	1328
SoyZH13_15G022800	1329
SoyZH13_15G069000	1329
SoyZH13_15G223506	1329
SoyZH13_15G018700	1330
SoyZH13_15G121600	1330
SoyZH13_snRNA_104	1330
SoyZH13_15G078300	1331
SoyZH13_15G078900	1331
SoyZH13_15G201000	1331
SoyZH13_15G071600	1332
SoyZH13_15G081300	1332
SoyZH13_15G206804	1333
SoyZH13_15G039600	1334
SoyZH13_15G024100	1335
SoyZH13_15G119400	1335
SoyZH13_15G004100	1336
SoyZH13_15G008903	1336
SoyZH13_15G069400	1336
SoyZH13_15G096100	1336
SoyZH13_15G127000	1336
SoyZH13_15G147601	1336
SoyZH13_15G180202	1336
SoyZH13_snRNA_103	1337
SoyZH13_15G070900	1338
SoyZH13_15G049400	1339
SoyZH13_15G124601	1339
SoyZH13_15G008902	1340
SoyZH13_15G012500	1340
SoyZH13_15G097100	1340
SoyZH13_15G023102	1341
SoyZH13_15G083600	1341
SoyZH13_15G028700	1342
SoyZH13_15G070200	1342
SoyZH13_15G167400	1342
SoyZH13_15G024000	1343
SoyZH13_15G052300	1343
SoyZH13_15G083800	1343
SoyZH13_15G087900	1343
SoyZH13_15G110000	1343
SoyZH13_15G023103	1344
SoyZH13_15G039301	1344
SoyZH13_15G004000	1345
SoyZH13_15G028500	1346
SoyZH13_15G133200	1346
SoyZH13_15G223507	1346
SoyZH13_15G079000	1347
SoyZH13_15G088000	1347
SoyZH13_15G012101	1348
SoyZH13_15G126800	1348
SoyZH13_15G131800	1349
SoyZH13_15G191601	1349
SoyZH13_15G127600	1350
SoyZH13_15G074200	1351
SoyZH13_15G012000	1352
SoyZH13_15G178700	1352
SoyZH13_15G011700	1353
SoyZH13_15G028400	1353
SoyZH13_15G071200	1353
SoyZH13_15G180201	1353
SoyZH13_15G049700	1354
SoyZH13_15G071300	1354
SoyZH13_15G125000	1354
SoyZH13_15G127700	1356
SoyZH13_15G182001	1356
SoyZH13_15G088700	1357
SoyZH13_15G166500	1357
SoyZH13_15G070100	1358
SoyZH13_15G087401	1359
SoyZH13_15G009600	1360
SoyZH13_15G075500	1360
SoyZH13_15G097300	1360
SoyZH13_15G120500	1360
SoyZH13_15G120700	1360
SoyZH13_15G110800	1361
SoyZH13_15G010001	1362
SoyZH13_15G022700	1362
SoyZH13_15G040500	1362
SoyZH13_15G094900	1362
SoyZH13_15G126300	1362
SoyZH13_15G000010	1363
SoyZH13_15G126500	1363
SoyZH13_15G147600	1363
SoyZH13_15G206807	1363
SoyZH13_snoRNA_1310	1363
SoyZH13_15G094901	1365
SoyZH13_15G094902	1365
SoyZH13_15G103600	1365
SoyZH13_15G019400	1366
SoyZH13_15G094903	1366
SoyZH13_15G019200	1367
SoyZH13_15G028600	1368
SoyZH13_15G075200	1368
SoyZH13_15G078500	1368
SoyZH13_15G148400	1368
SoyZH13_15G194401	1368
SoyZH13_15G005800	1369
SoyZH13_15G018800	1369
SoyZH13_15G078800	1369
SoyZH13_15G095100	1369
SoyZH13_15G012100	1370
SoyZH13_15G206806	1370
SoyZH13_15G143900	1371
SoyZH13_15G197100	1371
SoyZH13_15G008900	1372
SoyZH13_15G018900	1372
SoyZH13_15G079600	1372
SoyZH13_15G083500	1372
SoyZH13_15G083900	1372
SoyZH13_15G110900	1372
SoyZH13_snRNA_105	1372
SoyZH13_15G011600	1373
SoyZH13_15G010201	1374
SoyZH13_15G011000	1375
SoyZH13_15G019602	1375
SoyZH13_15G078400	1375
SoyZH13_15G108700	1375
SoyZH13_15G023700	1376
SoyZH13_15G127200	1376
SoyZH13_15G009300	1378
SoyZH13_15G023100	1378
SoyZH13_15G039800	1378
SoyZH13_15G075600	1378
SoyZH13_15G096300	1379
SoyZH13_15G108600	1379
SoyZH13_15G009100	1380
SoyZH13_15G053200	1380
SoyZH13_15G122200	1380
SoyZH13_15G023000	1381
SoyZH13_15G023701	1381
SoyZH13_15G079500	1381
SoyZH13_15G085800	1381
SoyZH13_15G003900	1382
SoyZH13_15G004200	1382
SoyZH13_15G009200	1382
SoyZH13_15G175400	1382
SoyZH13_15G088300	1383
SoyZH13_15G010300	1384
SoyZH13_15G022600	1384
SoyZH13_15G071900	1384
SoyZH13_snoRNA_1320	1384
SoyZH13_15G078502	1385
SoyZH13_15G123700	1385
SoyZH13_15G127100	1386
SoyZH13_15G078501	1387
SoyZH13_15G200602	1387
SoyZH13_15G122500	1388
SoyZH13_15G010400	1389
SoyZH13_15G074601	1390
SoyZH13_15G200601	1390
SoyZH13_15G004400	1391
SoyZH13_15G145102	1393
SoyZH13_15G074500	1394
SoyZH13_15G004500	1395
SoyZH13_15G052600	1395
SoyZH13_15G166600	1395
SoyZH13_15G005700	1396
SoyZH13_15G053100	1396
SoyZH13_15G083700	1397
SoyZH13_15G196600	1398
SoyZH13_15G166601	1399
SoyZH13_15G096600	1400
SoyZH13_15G008901	1401
SoyZH13_15G254200	1401
SoyZH13_15G023702	1402
SoyZH13_15G070800	1402
SoyZH13_15G083000	1403
SoyZH13_15G108800	1404
SoyZH13_15G133100	1405
SoyZH13_15G010600	1406
SoyZH13_15G030100	1406
SoyZH13_15G120200	1407
SoyZH13_15G009400	1408
SoyZH13_15G039900	1409
SoyZH13_15G134903	1409
SoyZH13_15G097700	1410
SoyZH13_15G102900	1410
SoyZH13_15G119500	1410
SoyZH13_15G192202	1410
SoyZH13_15G004800	1411
SoyZH13_15G074700	1411
SoyZH13_15G009700	1412
SoyZH13_15G143700	1412
SoyZH13_15G075601	1413
SoyZH13_15G131701	1413
SoyZH13_15G133600	1413
SoyZH13_15G022200	1414
SoyZH13_15G143500	1414
SoyZH13_15G084200	1415
SoyZH13_15G110100	1415
SoyZH13_15G023101	1416
SoyZH13_15G023600	1416
SoyZH13_15G224900	1416
SoyZH13_15G225000	1416
SoyZH13_15G022300	1417
SoyZH13_15G084000	1417
SoyZH13_15G129801	1417
SoyZH13_15G143100	1417
SoyZH13_15G028900	1418
SoyZH13_15G057700	1418
SoyZH13_15G012200	1419
SoyZH13_15G010800	1420
SoyZH13_15G070500	1420
SoyZH13_15G088200	1420
SoyZH13_15G120000	1420
SoyZH13_15G071000	1421
SoyZH13_15G083102	1421
SoyZH13_15G022500	1422
SoyZH13_15G224901	1422
SoyZH13_tRNA_0581	1422
SoyZH13_15G011400	1423
SoyZH13_15G126501	1423
SoyZH13_15G143600	1423
SoyZH13_15G083100	1424
SoyZH13_15G135800	1424
SoyZH13_15G167800	1424
SoyZH13_15G052900	1425
SoyZH13_15G119800	1425
SoyZH13_15G206808	1425
SoyZH13_15G004300	1427
SoyZH13_15G131100	1427
SoyZH13_15G087700	1429
SoyZH13_15G052700	1430
SoyZH13_15G052800	1430
SoyZH13_15G070400	1431
SoyZH13_15G087100	1431
SoyZH13_15G131500	1431
SoyZH13_15G022100	1432
SoyZH13_15G189200	1432
SoyZH13_15G148000	1433
SoyZH13_15G023500	1434
SoyZH13_15G083101	1434
SoyZH13_15G102400	1434
SoyZH13_15G132100	1434
SoyZH13_15G181602	1434
SoyZH13_15G022400	1435
SoyZH13_15G070300	1436
SoyZH13_15G134000	1436
SoyZH13_15G119900	1437
SoyZH13_15G133501	1437
SoyZH13_snoRNA_1337	1437
SoyZH13_15G133401	1438
SoyZH13_15G167600	1438
SoyZH13_15G200800	1438
SoyZH13_15G191600	1439
SoyZH13_15G194400	1439
SoyZH13_15G127500	1440
SoyZH13_15G200304	1441
SoyZH13_snoRNA_1345	1441
SoyZH13_15G053500	1442
SoyZH13_15G095400	1442
SoyZH13_15G102500	1443
SoyZH13_15G206504	1444
SoyZH13_15G205701	1445
SoyZH13_15G023800	1446
SoyZH13_15G129400	1447
SoyZH13_15G074600	1448
SoyZH13_15G192401	1448
SoyZH13_15G120100	1449
SoyZH13_snoRNA_1334	1449
SoyZH13_15G010500	1450
SoyZH13_15G070700	1450
SoyZH13_15G087104	1451
SoyZH13_15G123800	1451
SoyZH13_15G088500	1452
SoyZH13_15G130000	1452
SoyZH13_15G190900	1453
SoyZH13_15G004700	1454
SoyZH13_15G144300	1454
SoyZH13_15G196701	1454
SoyZH13_15G203201	1455
SoyZH13_15G083400	1456
SoyZH13_15G167700	1456
SoyZH13_15G079400	1457
SoyZH13_15G083300	1457
SoyZH13_15G022301	1459
SoyZH13_15G102200	1459
SoyZH13_15G181900	1459
SoyZH13_15G056700	1460
SoyZH13_15G087103	1460
SoyZH13_15G253901	1460
SoyZH13_15G254302	1460
SoyZH13_15G087102	1461
SoyZH13_15G095501	1462
SoyZH13_tRNA_0550	1462
SoyZH13_15G019000	1463
SoyZH13_15G053000	1463
SoyZH13_15G131700	1463
SoyZH13_15G102600	1464
SoyZH13_15G144800	1465
SoyZH13_15G022201	1466
SoyZH13_15G127400	1466
SoyZH13_15G134400	1466
SoyZH13_tRNA_0572	1467
SoyZH13_15G123600	1469
SoyZH13_15G135500	1470
SoyZH13_15G181201	1471
SoyZH13_15G130100	1472
SoyZH13_15G056400	1473
SoyZH13_15G145002	1473
SoyZH13_15G074900	1474
SoyZH13_15G189800	1474
SoyZH13_15G087400	1475
SoyZH13_15G095500	1475
SoyZH13_15G128301	1475
SoyZH13_15G133500	1475
SoyZH13_15G087101	1476
SoyZH13_snoRNA_1336	1476
SoyZH13_15G072100	1477
SoyZH13_15G074800	1477
SoyZH13_15G143901	1477
SoyZH13_15G005000	1478
SoyZH13_15G088400	1478
SoyZH13_15G167500	1478
SoyZH13_15G133400	1479
SoyZH13_15G029300	1480
SoyZH13_15G143400	1480
SoyZH13_tRNA_0551	1480
SoyZH13_15G019600	1481
SoyZH13_15G075000	1481
SoyZH13_15G087500	1481
SoyZH13_15G005600	1483
SoyZH13_15G119600	1483
SoyZH13_15G190000	1484
SoyZH13_15G201100	1484
SoyZH13_15G130600	1485
SoyZH13_15G200600	1486
SoyZH13_snoRNA_1360	1486
SoyZH13_15G184800	1487
SoyZH13_15G252000	1487
SoyZH13_15G130900	1488
SoyZH13_15G195900	1488
SoyZH13_15G096000	1491
SoyZH13_15G011900	1492
SoyZH13_15G070501	1493
SoyZH13_snoRNA_1279	1494
SoyZH13_15G056500	1496
SoyZH13_15G128400	1498
SoyZH13_15G251500	1498
SoyZH13_15G189300	1500
SoyZH13_tRNA_0552	1500
SoyZH13_15G130300	1504
SoyZH13_snoRNA_1293	1504
SoyZH13_15G011800	1505
SoyZH13_15G145101	1505
SoyZH13_15G005400	1506
SoyZH13_15G129300	1506
SoyZH13_15G197300	1506
SoyZH13_15G206802	1507
SoyZH13_15G029900	1509
SoyZH13_15G129301	1510
SoyZH13_15G181202	1510
SoyZH13_tRNA_0579	1511
SoyZH13_15G145500	1512
SoyZH13_15G019700	1513
SoyZH13_15G029501	1513
SoyZH13_15G137701	1513
SoyZH13_15G188900	1513
SoyZH13_snoRNA_1339	1514
SoyZH13_15G134500	1515
SoyZH13_snoRNA_1349	1515
SoyZH13_15G008101	1516
SoyZH13_15G131200	1516
SoyZH13_15G133700	1516
SoyZH13_15G029400	1517
SoyZH13_15G134201	1517
SoyZH13_15G137700	1517
SoyZH13_15G145001	1517
SoyZH13_15G109700	1519
SoyZH13_15G193103	1520
SoyZH13_15G131000	1522
SoyZH13_15G242700	1522
SoyZH13_15G030000	1523
SoyZH13_snoRNA_1317	1523
SoyZH13_15G182801	1524
SoyZH13_15G095900	1526
SoyZH13_15G005500	1527
SoyZH13_15G103300	1529
SoyZH13_15G201603	1529
SoyZH13_15G145003	1531
SoyZH13_15G180200	1531
SoyZH13_15G196500	1531
SoyZH13_15G144900	1533
SoyZH13_15G056900	1534
SoyZH13_15G180700	1535
SoyZH13_15G181601	1536
SoyZH13_15G057600	1537
SoyZH13_snoRNA_1296	1538
SoyZH13_15G145301	1540
SoyZH13_15G201602	1540
SoyZH13_15G206801	1540
SoyZH13_15G144700	1542
SoyZH13_15G127300	1543
SoyZH13_15G132300	1544
SoyZH13_snoRNA_1297	1545
SoyZH13_15G102800	1547
SoyZH13_15G130400	1547
SoyZH13_15G145302	1547
SoyZH13_15G172600	1547
SoyZH13_15G056800	1548
SoyZH13_15G204101	1549
SoyZH13_15G180901	1550
SoyZH13_15G005100	1551
SoyZH13_15G029000	1551
SoyZH13_15G108900	1551
SoyZH13_15G175201	1553
SoyZH13_15G102700	1554
SoyZH13_15G206803	1554
SoyZH13_15G130500	1555
SoyZH13_15G141400	1555
SoyZH13_15G129700	1556
SoyZH13_15G195903	1556
SoyZH13_snoRNA_1280	1556
SoyZH13_15G095502	1557
SoyZH13_15G122600	1557
SoyZH13_15G029200	1559
SoyZH13_15G144600	1559
SoyZH13_15G029500	1560
SoyZH13_15G095700	1560
SoyZH13_15G244300	1560
SoyZH13_15G000400	1561
SoyZH13_15G005201	1561
SoyZH13_15G144500	1561
SoyZH13_snoRNA_1281	1561
SoyZH13_15G130401	1562
SoyZH13_15G201601	1562
SoyZH13_15G134001	1563
SoyZH13_15G135801	1564
SoyZH13_15G134300	1565
SoyZH13_15G187000	1565
SoyZH13_15G127800	1566
SoyZH13_15G123300	1568
SoyZH13_15G123400	1568
SoyZH13_15G148402	1569
SoyZH13_15G141301	1570
SoyZH13_15G019800	1571
SoyZH13_15G057500	1571
SoyZH13_15G103200	1571
SoyZH13_15G005200	1572
SoyZH13_15G182000	1572
SoyZH13_15G167900	1575
SoyZH13_15G056600	1576
SoyZH13_15G254300	1577
SoyZH13_15G136000	1579
SoyZH13_15G145303	1579
SoyZH13_15G185100	1580
SoyZH13_15G244301	1580
SoyZH13_snoRNA_1291	1580
SoyZH13_15G133800	1581
SoyZH13_15G103202	1583
SoyZH13_15G128302	1583
SoyZH13_15G141300	1583
SoyZH13_15G142200	1583
SoyZH13_15G145300	1583
SoyZH13_15G103100	1584
SoyZH13_15G029800	1585
SoyZH13_15G181204	1587
SoyZH13_15G184801	1587
SoyZH13_snoRNA_1335	1587
SoyZH13_15G029100	1589
SoyZH13_15G123500	1589
SoyZH13_15G145900	1589
SoyZH13_15G137900	1590
SoyZH13_15G145000	1590
SoyZH13_15G214700	1590
SoyZH13_15G183000	1592
SoyZH13_15G137702	1593
SoyZH13_15G185802	1593
SoyZH13_15G252001	1593
SoyZH13_15G204500	1594
SoyZH13_15G142400	1595
SoyZH13_15G145800	1595
SoyZH13_15G145304	1596
SoyZH13_15G130800	1598
SoyZH13_15G148300	1598
SoyZH13_15G204300	1598
SoyZH13_15G189700	1599
SoyZH13_15G254000	1599
SoyZH13_15G127900	1602
SoyZH13_15G128000	1602
SoyZH13_15G141800	1603
SoyZH13_15G142300	1603
SoyZH13_15G145700	1603
SoyZH13_tRNA_0571	1603
SoyZH13_15G021702	1604
SoyZH13_15G185400	1604
SoyZH13_15G200900	1604
SoyZH13_15G057100	1605
SoyZH13_15G184601	1605
SoyZH13_15G197500	1605
SoyZH13_15G175500	1606
SoyZH13_15G134100	1608
SoyZH13_15G180702	1608
SoyZH13_15G206505	1608
SoyZH13_snoRNA_1361	1608
SoyZH13_15G095800	1609
SoyZH13_15G103201	1611
SoyZH13_15G141201	1611
SoyZH13_15G123100	1612
SoyZH13_15G141801	1613
SoyZH13_15G168500	1613
SoyZH13_15G057000	1614
SoyZH13_15G128800	1614
SoyZH13_LSU_040	1614
SoyZH13_snoRNA_1344	1614
SoyZH13_15G021900	1615
SoyZH13_15G191700	1615
SoyZH13_miRNA_266	1619
SoyZH13_15G254301	1620
SoyZH13_15G253900	1622
SoyZH13_15G128100	1623
SoyZH13_15G142900	1623
SoyZH13_15G197501	1623
SoyZH13_15G129401	1624
SoyZH13_15G128300	1625
SoyZH13_15G205801	1626
SoyZH13_15G138300	1627
SoyZH13_15G181203	1628
SoyZH13_15G021200	1633
SoyZH13_15G168600	1633
SoyZH13_15G180701	1633
SoyZH13_15G136700	1634
SoyZH13_15G029600	1635
SoyZH13_15G203801	1635
SoyZH13_15G180900	1636
SoyZH13_15G135700	1637
SoyZH13_15G177300	1637
SoyZH13_15G183502	1638
SoyZH13_15G123102	1640
SoyZH13_15G122700	1641
SoyZH13_15G134200	1641
SoyZH13_15G136502	1641
SoyZH13_15G180400	1641
SoyZH13_15G057400	1642
SoyZH13_15G145100	1642
SoyZH13_15G206506	1642
SoyZH13_15G185803	1643
SoyZH13_15G188700	1645
SoyZH13_15G123101	1646
SoyZH13_15G021701	1647
SoyZH13_15G190801	1647
SoyZH13_15G187100	1649
SoyZH13_15G223600	1650
SoyZH13_snoRNA_1305	1652
SoyZH13_15G021700	1653
SoyZH13_15G144400	1654
SoyZH13_tRNA_0559	1654
SoyZH13_snoRNA_1292	1654
SoyZH13_15G142100	1655
SoyZH13_15G251400	1657
SoyZH13_15G141401	1659
SoyZH13_15G147003	1660
SoyZH13_15G148401	1660
SoyZH13_15G189400	1661
SoyZH13_15G206800	1661
SoyZH13_15G184600	1662
SoyZH13_15G195901	1666
SoyZH13_15G184900	1667
SoyZH13_15G128900	1668
SoyZH13_15G149900	1668
SoyZH13_15G176700	1668
SoyZH13_15G247600	1668
SoyZH13_15G019900	1669
SoyZH13_15G196100	1671
SoyZH13_15G206503	1672
SoyZH13_15G253600	1673
SoyZH13_15G123000	1674
SoyZH13_15G168000	1677
SoyZH13_15G195902	1678
SoyZH13_15G029700	1679
SoyZH13_15G128402	1679
SoyZH13_15G141700	1680
SoyZH13_15G207201	1681
SoyZH13_15G143000	1682
SoyZH13_15G128200	1683
SoyZH13_15G021600	1684
SoyZH13_15G148403	1687
SoyZH13_15G203802	1688
SoyZH13_15G148900	1689
SoyZH13_15G150001	1690
SoyZH13_15G151600	1694
SoyZH13_15G166700	1694
SoyZH13_15G180601	1695
SoyZH13_15G213100	1697
SoyZH13_15G142600	1698
SoyZH13_15G150600	1698
SoyZH13_15G182800	1698
SoyZH13_15G138400	1701
SoyZH13_15G168900	1701
SoyZH13_15G181200	1702
SoyZH13_15G168800	1706
SoyZH13_15G088600	1707
SoyZH13_15G139200	1707
SoyZH13_15G172700	1708
SoyZH13_15G247300	1708
SoyZH13_15G206507	1711
SoyZH13_15G207202	1711
SoyZH13_15G150000	1715
SoyZH13_15G128401	1716
SoyZH13_15G138100	1716
SoyZH13_15G200301	1717
SoyZH13_15G207900	1722
SoyZH13_15G136501	1724
SoyZH13_15G204400	1724
SoyZH13_15G247501	1726
SoyZH13_15G199400	1727
SoyZH13_15G147002	1728
SoyZH13_15G139100	1730
SoyZH13_15G136400	1731
SoyZH13_15G253800	1731
SoyZH13_15G193300	1732
SoyZH13_15G141600	1733
SoyZH13_15G136300	1734
SoyZH13_15G142500	1735
SoyZH13_15G102801	1736
SoyZH13_15G175200	1736
SoyZH13_15G128700	1740
SoyZH13_15G139700	1741
SoyZH13_15G175600	1741
SoyZH13_15G020000	1742
SoyZH13_15G136701	1742
SoyZH13_15G177203	1742
SoyZH13_15G199300	1743
SoyZH13_15G143200	1744
SoyZH13_15G168700	1745
SoyZH13_15G135600	1747
SoyZH13_15G148800	1749
SoyZH13_15G176701	1751
SoyZH13_15G136500	1753
SoyZH13_15G187800	1753
SoyZH13_15G245601	1753
SoyZH13_15G205002	1754
SoyZH13_15G145501	1756
SoyZH13_15G151300	1756
SoyZH13_15G177202	1759
SoyZH13_15G132400	1760
SoyZH13_15G204800	1760
SoyZH13_15G122900	1761
SoyZH13_15G142700	1761
SoyZH13_15G152500	1761
SoyZH13_15G150400	1762
SoyZH13_15G146000	1764
SoyZH13_15G204903	1765
SoyZH13_15G176702	1766
SoyZH13_15G139800	1767
SoyZH13_15G136100	1768
SoyZH13_15G174801	1768
SoyZH13_15G189600	1768
SoyZH13_15G190100	1770
SoyZH13_15G185600	1771
SoyZH13_15G245900	1771
SoyZH13_15G150300	1772
SoyZH13_15G129800	1775
SoyZH13_15G168400	1775
SoyZH13_15G136200	1776
SoyZH13_15G200700	1776
SoyZH13_15G196800	1778
SoyZH13_snoRNA_1298	1778
SoyZH13_15G207200	1779
SoyZH13_15G176301	1780
SoyZH13_15G151500	1784
SoyZH13_15G151200	1785
SoyZH13_15G182701	1785
SoyZH13_15G191800	1787
SoyZH13_tRNA_0578	1794
SoyZH13_15G157500	1795
SoyZH13_15G247500	1796
SoyZH13_15G151100	1797
SoyZH13_15G153601	1797
SoyZH13_15G138600	1800
SoyZH13_15G177900	1800
SoyZH13_15G188000	1800
SoyZH13_15G188400	1802
SoyZH13_15G157501	1804
SoyZH13_15G185900	1804
SoyZH13_15G199401	1804
SoyZH13_15G205100	1807
SoyZH13_15G138500	1809
SoyZH13_15G148700	1814
SoyZH13_15G247200	1814
SoyZH13_15G240500	1815
SoyZH13_15G188001	1816
SoyZH13_15G174700	1817
SoyZH13_15G214701	1817
SoyZH13_15G202804	1818
